mu sigma
1.88532206107913 9.013395602513203
0.7489036300419405 8.829708425054445
1.7313138267549162 8.903350572351064
0.2998056842283858 5.977940699864487
2.4246579777315116 5.834998620187769
1.7415961438827854 5.711250792246579
0.28348385591920433 8.555815801247594
1.8398530841516891 5.733804468720964
3.658643563187987 6.957601165496587
0.5503756642359425 5.9258195241531
0.14402551555783683 6.14031730154461
1.7669195405170361 8.73538638427733
1.2207146669347195 8.717233761307341
3.596367123465823 7.010745812521105
3.501185029740965 6.790591523279613
3.5809421101766903 7.496765988688592
1.7372919449352031 5.805494909563103
0.671803288736964 8.51345788571245
3.3716724137320346 7.810877684499725
3.4798789828167296 7.545059657722417
3.372403226110196 7.7825228449773025
0.4034967728157707 6.08991721049526
0.16987580431802263 8.230025282036205
1.4074389363083233 8.60474667568372
1.4771636754998347 5.825748419759485
2.6479711711348344 8.360280092665226
0.25500556049707745 8.261460636615734
2.825581933518003 6.199958982626384
0.41597904224804194 8.321437820035065
3.2009434765778666 6.5853052960518
0.10044038171124425 6.3626345833403395
1.3259117799624938 8.524673211040394
1.6218760702896262 5.862408309132965
0.041566589847175095 8.025029448307157
2.477565666935169 8.362735993251064
1.4484015821087755 8.52117315477132
3.368190344328345 6.949013694777123
3.399832041718531 7.186326654206177
2.917460781685895 8.07139361287269
3.2556390040946956 7.677326328191265
1.932724391627127 8.455743929756402
0.7880912419481695 8.364748411291853
1.5531959313852557 8.46376706131711
1.4593918814709694 8.458658379764474
1.402757424425702 5.904987512912154
2.897239469493151 6.360298512638542
0.09792669739548954 7.957623232040917
1.2265016099463166 5.929916620453383
3.1817768897687726 7.690546695484327
1.8860498528257357 8.40856725954287
1.967145265714637 8.393399303734574
1.2518527533368657 8.407236968287657
2.7052672164448293 8.127762037353
0.87629968913567 8.333256993520463
2.0808187788241583 8.364600285609216
3.29363180826388 7.337585411284126
0.33977000981664784 8.091223168850943
1.6989616360114668 8.408428039131202
1.552626286966647 5.927473712984209
1.4282009758371266 8.406154077233367
2.0092751608247488 5.977058558806462
1.797969888892702 8.39304562362946
0.5894127358381201 8.195564083900932
2.6608077624566002 8.10411213176965
3.21261818521924 6.909927654441099
2.7638159431825384 6.324754296897264
3.2040693736483323 7.478938763744889
0.5472717368274072 8.152104550466877
2.9694464542695824 7.842186490913161
2.9482127807602616 7.862938255122042
0.7279913988523107 6.108997351337314
2.4245568509594366 6.137537521867142
0.4208391246714843 8.07746514409416
3.1578948522721713 6.830313482893887
3.1485678181914087 6.816469737103862
2.827522681601757 7.949375122142197
0.06179268166882468 7.749260048053188
3.216174046621883 7.053149728193496
3.1780811702036305 6.935342796583476
3.1080224930568843 6.772176558982391
2.580757430941008 8.088589767427235
0.09202841260523398 6.6033427197200805
2.638254343589395 8.051193096970765
1.8970018565756719 6.0052334004598755
3.052351336076384 6.704757735801704
1.8907610370652899 6.009027566682757
2.6523137006744606 8.023312301354348
0.06803497642627387 6.666779076746444
3.1796951183198563 7.217661718588961
0.5228196679356356 8.054198331524045
1.8859713330686112 8.273552505651415
1.7590698782997154 6.003314821832201
2.971782433221648 7.709843605827437
2.8428979465851176 6.4791108964751585
3.0096955691903378 6.684048960229994
0.4070417207912813 7.974830949937192
0.03480263437288689 7.5822794926880785
1.8770793990282013 6.025675550894921
2.9058464525577596 6.557303437927187
0.4686961297929765 7.997125204237716
1.3525479464786154 6.0147209655577925
2.9760505042935526 6.671495080705644
0.7750503713901064 8.13050683593019
0.3326822399599222 7.883601341207221
1.4858539058833664 8.263519232486122
2.9389055737781526 7.69382894614068
0.8252803144506304 8.145788520422727
0.6331880185713262 8.06642385218527
0.14883089423265716 6.637373374199125
2.5531299518313872 8.003497151013562
0.13913136665037462 7.6569944495405675
3.057780621739505 6.8748173782447966
0.2456192196028839 7.775961886866308
2.850135243807517 6.544147945191117
2.650909570166297 7.927851810015926
1.4973818795950837 6.026582578265702
2.9649111428160992 6.708456629242633
0.03019290507114969 6.915492383661622
1.205951678905719 6.060600988587858
0.8704782934961514 8.121167873830178
2.8410231119367064 6.566407198274701
1.5735434353682898 8.217004925468155
2.103167261299216 8.145022130181088
0.4684267665158215 6.367946974240222
0.4833471347460716 7.9234749248464285
1.4599472767447874 6.044560894037792
0.015909759419845404 7.0978272655812535
1.1530685835574945 8.176311112959336
1.992709845731269 6.095257730234941
2.8307749584452377 7.723852687992185
0.06910118550841504 7.416024438001241
2.2233158242453483 8.094546140500098
0.38805560389698124 7.840047337938141
0.03185972050578301 7.255463894407018
0.6268044522271238 6.278254497462701
1.9227359695431372 8.168999038380345
3.0419993274727686 7.101989213858477
2.8285571055715355 6.596027644083974
1.627640339406753 6.062458396640967
3.0327488064515595 7.057732093115736
0.3232029211083104 6.529199046773204
0.058021585896547156 7.232106860560787
1.9310003897984473 6.104419038449629
0.0574925612275734 7.126112012776469
2.7487226460458447 7.75197699908877
2.5070163127756335 7.929499589881498
2.296222117266215 6.22042000031205
0.35005266294593385 6.5127025212165135
0.1305890460811543 7.461304602222154
1.9807524475941722 8.122419721108628
2.97704535844789 6.907982496288785
2.9104898408601416 6.756148730519218
0.18549872063973294 6.7492445743895715
2.266961079558436 6.224424724788732
2.8067750002689413 6.623250464450818
2.9413583993967087 6.87930294996716
1.8631054703518828 6.122199298267981
1.997501761855582 8.073645532693224
0.17824472979001027 6.831975855394345
1.7564225799091893 6.109471622216529
2.965418585083132 7.046234260965272
2.3654315845339653 6.2943274558503095
2.0568712600241987 8.052715693341403
2.8408211153746317 7.538655996541978
2.642289148739285 7.760532871621182
2.2539972971346667 6.248624817489253
2.2019327835898848 7.995767434212136
0.13631485571650448 7.173242005225409
0.2776924769145428 6.690463440370545
2.3415031695821082 6.296923259100026
2.942603217078541 7.148041016083951
2.86607798174777 6.807747753305352
0.9470301571570078 8.003566733256664
2.0887490209476423 6.197526641591729
1.2626104656318953 8.069492176526403
2.54503537422929 6.434611049485852
0.6780469909435716 7.880518103244753
1.8950626510848374 8.052572100935437
2.703569459218729 7.652395123362307
1.24169924971832 8.060050556067434
0.8632900948212002 7.958482671291886
0.20647418343382296 6.884746127563496
2.878272756801223 6.880186525647435
1.2213754770410552 8.05193521692232
1.7639382475914704 8.059605959541448
0.24257253189267414 6.816210338856892
1.1045888660580916 6.183482684122773
2.3738506091867895 6.337762103643302
1.9531744110226295 6.177317811181201
0.20947408144790902 7.33637545370317
0.17962551373470692 7.058699770335016
2.7411009379449185 6.652898989567824
2.454041403783374 6.3896674996316785
2.7217018003223377 7.602208399206226
0.22294585840101688 6.883208241846433
2.684843776092492 7.633559383925342
1.0312528173508284 6.2126994194780725
0.26039763446383923 6.809848026569184
0.4041110089869254 7.629681386717325
1.499255718748076 8.05573882562006
1.9111573527053212 8.021489414598497
2.273843586794611 7.909726443623617
0.34044991017020465 6.680659075869709
0.36765977542065564 6.6447938309985695
2.271969852789366 6.300650837198342
0.8305621251054146 7.909622746984985
0.2368789806764504 7.339529509410092
0.20177487150085438 7.123189509322
0.5904611895034118 7.7743953041427964
2.8711663377631287 7.242332466071283
2.4419956960124183 7.807085111015283
2.086739532133866 7.961232304399935
0.29488600378809515 6.780746793047293
1.4063181167837029 6.155359059074209
2.080848032219981 6.2367741656186375
0.7553437946908198 6.351330932948912
0.3352012058613274 6.7378299854274815
2.3804950403955942 7.815974342551703
2.8031307303976845 6.853777341129431
2.1193905575803784 7.926642252124133
2.361542445501355 7.814691826423854
1.7547417536366539 7.999754924523103
2.7289048564470724 7.48555492714874
0.785199336890367 7.844143954878936
1.7460142668278311 6.1802108191092495
1.286785460295864 7.991508181035687
1.3374253978370598 7.996750204932045
