m c
0.36257963743105415 0.8362916483481779
0.4659852822855334 0.6885024651095302
0.6201835870164595 -0.6060790722878351
0.6194351383444637 -0.27414837851888185
0.40486691166666144 0.4248357732471755
0.6219886463626041 -0.47222630556055645
0.5139976317668971 -0.2412187384941884
0.4137471742163418 0.3953567845563679
0.499166459206139 -0.157615988300992
0.5363078640184735 0.2819146776602368
0.48533024199451535 0.5384535429240702
0.6030622880174272 -0.21509726870615897
0.4199366865649012 0.7342228408241307
0.5665080270735293 -0.4221378658647219
0.4168584446691266 0.40779439810405815
0.568006677726715 0.06746442656589036
0.4050944764527259 0.7022384690338086
0.4155037429048357 0.4393820967002271
0.48230524566249405 0.5280360986382893
0.40914066433530655 0.5361190303819576
0.4101017843920902 0.5220213978939587
0.4755043337193538 0.5552066742488742
0.4075622195648346 0.6319401181609181
0.5064045692802758 -0.15802754103695982
0.5861809116453132 -0.4306761544754276
0.4516497223781324 0.16416253575061202
0.5797895100189837 -0.42181367704842376
0.5721363368005299 0.009669619664481655
0.5980169354207412 -0.24033562897000538
0.4512875335399069 0.1723734049272081
0.5757800463107801 -0.40450935265193566
0.4383560057331487 0.6544872231252659
0.5513337620205658 0.1438119533259936
0.41955290925314137 0.659111946179741
0.5559204874430164 -0.3483440606203043
0.5106887761711597 0.3741701786264242
0.5356382132534809 -0.27237141855040625
0.49983933786380363 -0.10787376659379366
0.44398175799266204 0.6329785634859544
0.5621870001896536 0.06334157476096003
0.5321099404506388 0.25493130164890765
0.5188378319812065 -0.19783932359002177
0.43436196520469983 0.647695022071646
0.42161233489032557 0.4641876996238139
0.42014751196533584 0.6211889144758245
0.4662030528823302 0.09737563541933181
0.46357663991600656 0.11478548041756831
0.4891597117694369 -0.03827948823646499
0.46611784033458714 0.09995473641408914
0.41886573767092306 0.5534935980915838
0.5934619860420627 -0.31846991324214624
0.521042868796071 0.3026918781229737
0.47389279273064605 0.5212224168247226
0.5811673541169118 -0.37074265019437647
0.44572929676399026 0.6046253031166993
0.4929068582686108 -0.05171250658873272
0.5726165552350376 -0.042895347665868666
0.5776790391893086 -0.363317320745955
0.5903896235006256 -0.24231374478635015
0.5845019483387879 -0.35844374676178137
0.5910228511184816 -0.3160231890116818
0.5779722181323175 -0.35957339857200377
0.4218567445114991 0.5657818434601842
0.43105458687376264 0.6118445003299664
0.5500276989370779 0.12078729287092305
0.5833746275501015 -0.1533274250036003
0.471558674392075 0.07685630017740275
0.5285700197228492 -0.21790423035873396
0.4455397990296664 0.2601800846832205
0.5730054917446524 -0.054472047852490046
0.5901696337961408 -0.3058165146085079
0.532144608121178 -0.2309035864515505
0.4245050459768507 0.4841381107630216
0.5613500453505793 -0.3263910120678368
0.4242259899297566 0.500538737293803
0.48737230742777077 -0.012343881629930387
0.5881459082730194 -0.3173041306643334
0.5136984852712274 0.32934868430847075
0.5292443300338403 -0.21590948235750496
0.4495806252444585 0.5813682625957441
0.5060554559448387 -0.11019069025348438
0.4238789766758818 0.5328334735685605
0.5724222509038328 -0.3414172161193625
0.5735692182429342 -0.3420731441617164
0.4344153854340216 0.3694295702253325
0.5461690446612224 -0.27634414405371555
0.4261894084035339 0.5622159122380057
0.573909425959405 -0.07637382902348788
0.5869512300740386 -0.29652034046130793
0.4266978310871038 0.5585205363246812
0.5862178638195487 -0.23353326201917302
0.5437624677392721 0.1484784576393765
0.44757717547665415 0.2586923204138025
0.5825910540276514 -0.1769152730906458
0.47453123127385466 0.4973476168788995
0.43411252828211344 0.584336547950854
0.44910456057019066 0.5708786549534683
0.5759606001417563 -0.10778978782042437
