x y
-0.23715338180418938 1.7454321661959784
-0.2554809285687121 1.7872319928974028
-0.39761053698600535 -1.3082877290244745
-0.781508055982824 -1.618950257533779
-0.1830598946912405 2.502383955984741
-1.8664393569586715 -2.9047060882733993
0.34639436859070155 1.9050116455555308
0.7368593723049512 -1.579649818778359
-0.003913671234950844 2.3564493978480856
-0.03158812904102498 2.039565536742799
-1.1556081807371916 -1.8011054324046518
-0.2203949591018315 -1.152092916916441
-1.2525011903378243 -1.9480670741169335
-0.004520580175783606 1.994847283303595
-0.6088724458691125 -1.1864191122621277
0.2766910542528157 2.119751780064867
0.3376456706464208 1.918123353871326
0.20979296564428315 -1.2082170821171174
-1.214813654438869 -1.8457438005379294
-1.340780722259927 -1.9539142488598007
0.959102719264034 -1.8005363144168682
-1.3965224718985105 -2.2872667801475735
-0.9491958838753344 -1.5250473225218482
0.07246839056580112 1.4317387952870437
0.23417045247295215 2.1244555642140655
0.4040338590665118 2.4031478797720434
0.28190920557075083 1.5510597472474266
-0.34095647458364875 -1.2872340365601842
-0.1841053667335799 -1.2650690003960352
-0.17524867320696663 -1.1221384671045675
1.4160637405099001 -2.0555174509163296
-0.426895208896954 2.0365206437750363
-0.13606602336982276 -1.1031124337596037
-0.6657759266087215 -1.3183661540067
0.1874128724482377 2.137806786630408
-0.45224236491995123 -1.2494735996050337
0.6535658027773412 -1.4413318271433158
1.5931259272802514 -2.5384996510206603
-0.14772259724169168 -1.012257411601036
1.1537422240684898 -1.7972559620706594
0.474633940212023 -1.298242819412325
-0.587441069148027 -1.492271891629731
0.17535519711123437 1.3253386408705912
0.853042612130644 -1.325670808238481
-0.13970702323882817 -1.2597307852275914
-0.18725273145284158 -1.1779392440055454
-0.21224240272265482 -1.1671600963910171
-0.21224240272265482 -1.1671600963910171
0.0988378291401183 -1.1888976289152766
0.059401184375683896 -1.2011782854090278
0.23558288095725613 -1.2237836429648095
-0.20830344328602446 -1.1979841941142786
0.7860844536960299 -1.3389392046317474
0.18493448961983283 -0.9187418413040511
0.24208681697022943 -1.1485005692561168
-0.1370656332516665 1.952498612244653
-0.2706215125855498 -0.9841827309401114
-0.1253884967791732 -1.0246207937515641
-0.40078655395740154 1.9830632132714183
-0.21276403743850408 1.9791047610471224
-0.37606488225309254 2.0900630262131976
0.14778409484424349 2.0369563183661494
0.172222845347745 2.3026568168440056
-0.7733471454160222 2.222461571696893
0.8352447497386334 -1.4696884380030015
1.045455235481988 -1.5833987347558505
-0.19998390658068982 1.8883348890489269
1.2970798562282795 -1.9146617272512105
-0.3226400885621077 2.145951341673352
1.0772226555925124 -1.48870921032837
0.2550146731106657 -0.9862764805189521
-0.08457465692177092 -1.0814845778405946
0.6151774628504766 -1.3122034892369914
0.32528253051628453 -1.2149389527073535
-0.45255856684112744 1.5366694870804871
0.029092145531164702 2.202551197528737
0.5265148897224643 -1.1115529150766126
-0.2680020305963238 -1.0914074740024253
0.7508301169875813 -1.4968636167773752
-0.14517443309295142 2.36507251165993
-0.06544598627796305 2.147503747730389
-0.08025762281681682 2.1292906067685973
0.041579019352761926 2.0959687941004437
0.03221900031733488 2.262583375561329
0.32075836892856124 2.0681743407744078
-0.09067461987868142 1.6601487146747493
0.04279498115860547 2.2437165960994156
0.042391273070861255 2.2232475806171736
-0.6389462746701715 2.0613411155148014
-0.20104519785193245 2.003686404964736
0.00981036454684403 -1.1591291706715694
-0.8937956655117801 -1.4679843858803132
-0.6389831785264823 -1.2869380402754929
-0.40409062210728286 -1.199144734042561
0.22650563026227344 -1.0198984580264066
0.1673990070263192 -1.236013176537147
-0.5408506377066461 -1.3826286877733778
0.15635248412734942 2.2761135922252143
0.06124908364411508 1.788575574399223
0.23212339558060435 1.6501393138359033
-0.08597148317577341 2.010859902917311
0.1517413230523611 -1.2479599411161608
-0.1814746435688067 -1.1953652162533783
-1.2920842673555046 -2.0703030200816537
0.35393771425741616 -1.190423444539368
0.2992209618837904 -1.2500015689198998
-1.780808294468523 -2.770117590823956
-0.06828373987732074 2.0357236123988147
-0.30338100151091085 2.2418043985927376
0.40071412003099893 -0.9272303746488544
0.04536252537375968 1.5178957936489503
-2.2922229752554393 -3.827720316504167
-0.0481777439049047 2.1175358898523466
-1.1904146228128691 -1.7671740620357783
-0.07054709249082691 2.581720441870603
-0.7331998736589358 -1.4876950369661557
-0.2449660091435224 -1.2315169219920763
-0.33488747526261337 -1.2527264269538578
-0.26789041025843174 1.8183380415197217
0.10939092597757538 1.9640467769733023
0.11617211305228158 1.7323283363182491
0.028916226691221958 1.8207639602055135
0.0369376480538183 1.6589439391392355
0.18628621096626402 -1.2677416753529351
0.26080999592326587 -1.2265396344886335
0.45931568806861905 -1.1561266038632476
-0.12063275092101416 -1.2339998625799855
0.1057305562977583 -1.158700993092558
0.49012030244190613 -1.2908560739711301
0.4153431892629206 2.0604989088748824
-0.8050057636713865 -1.4105162429645195
-0.7651384693802035 -1.3954429683474217
-0.10413973302314644 2.3850212757970275
-0.19245939213365099 -1.003323070709647
0.40852525103429027 -1.0859933593889397
-0.15446471752990432 2.2524570417185865
-0.4960685888460029 2.3058454890732927
1.47433427523193 -2.221702034309558
1.3107199988937057 -2.0460085959170504
1.2929699952888194 -1.9728011316337877
-0.13202288677720952 2.1507460797633087
-0.29440036746567566 1.8656869846604693
0.3951214313591135 1.408599794813821
0.477875687716564 -1.3108859723874664
-0.324640058620015 -1.0857153193443865
0.4669411452439281 -1.0974338146708469
0.4669411452439281 -1.0974338146708469
0.14195787428155962 1.9621453042029364
-0.8941051079237538 -1.5506673700780171
0.8288566826286964 -1.44429741136029
0.07942192164506845 1.3598149551026075
0.36759370116821444 2.227078502354818
0.6788716872900784 -1.2662325675885207
0.42973006716937157 -1.2039564933056413
-0.5850406498238327 -1.2450701734495335
-1.064191497675266 -1.710892915491161
-0.2623366612410982 2.0390934029460253
0.10372127181326807 2.575123884815774
-0.8438158706097192 -1.354005809544046
0.28737116332491475 1.6273754803146978
0.2053392156315919 1.6264956841865246
-0.354300956060983 2.1354526847657866
-0.15468351702895328 -1.2026234513922422
0.19753319425390914 -1.1417172610305737
0.4699395875070478 -1.2757773902943028
0.11279455753723755 2.1913954470579844
-0.39841049578059895 -1.2263552551540688
-0.31877260461231005 -1.2746961320289318
-1.0568099671949494 -1.5765955539271306
0.06308290392324906 2.066825046170199
-0.9241299451537084 -1.6454284351018322
0.3261580528477772 -1.263724442481143
0.3156909566728318 1.9826347325337184
